link,index,title,artist,rating,has_audio,has_video,date,uploader,total_downloads
patches.php?mode=show&unit=G3&ID=9363,9363,Circa Survive,Circa Survive,4.0,False,False,2016-06-14,Drew Blakey,465
patches.php?mode=show&unit=G3&ID=9362,9362,Psycho,Muse,3.0,True,False,2016-06-13,Javiii00,1066
patches.php?mode=show&unit=G3&ID=9345,9345,Worship Guitar - Bethel,Filiph Campos,,False,False,2016-06-04,Filiph Campos,1195
patches.php?mode=show&unit=G3&ID=9346,9346,Base Guitarr - Bethel,Filiph Campos,3.0,False,False,2016-06-04,Filiph Campos,872
patches.php?mode=show&unit=G3&ID=9347,9347,Lead Tone Guitar - Bethel,Filiph Campos,3.0,False,False,2016-06-04,Filiph Campos,1178
patches.php?mode=show&unit=G3&ID=9348,9348,Lead Tone Guitar - Bethel,Filiph Campos,1.0,False,False,2016-06-04,Filiph Campos,658
patches.php?mode=show&unit=G3&ID=9349,9349,Sweels Guitar Tone - Bethel,Filiph Campos,2.0,False,False,2016-06-04,Filiph Campos,937
patches.php?mode=show&unit=G3&ID=9334,9334,C. Santana,Carlos Santana,4.0,False,False,2016-05-30,Davide Luccardi,2158
patches.php?mode=show&unit=G3&ID=9329,9329,Skin O My Teeth,Megadeth,5.0,True,False,2016-05-29,Nicholas Da Ron...,1311
patches.php?mode=show&unit=G3&ID=9327,9327,boss sd1 booster,Zagni L.,1.0,False,False,2016-05-27,Zagni L.,671
patches.php?mode=show&unit=G3&ID=9318,9318,Clean - Stairway To Heaven,Led Zeppelin,,True,False,2016-05-22,Andrea Calzetta,2507
patches.php?mode=show&unit=G3&ID=9309,9309,Hot Metal/Hard Rock rhythmics,Zagni L.,5.0,False,False,2016-05-15,Zagni L.,939
patches.php?mode=show&unit=G3&ID=9310,9310,Hot Metal/ Hard Rock lead,Zagni L.,4.0,False,False,2016-05-15,Zagni L.,854
patches.php?mode=show&unit=G3&ID=9311,9311,Hot Clean Metal/ Hard Rock,Zagni L.,1.0,False,False,2016-05-15,Zagni L.,851
patches.php?mode=show&unit=G3&ID=9307,9307,Seven Nation Army,The White Stripes,4.0,False,True,2016-05-14,Danilo Lima,1137
patches.php?mode=show&unit=G3&ID=9302,9302,Metal Hard Rock,Zagni L.,5.0,False,False,2016-05-08,Zagni L.,1125
patches.php?mode=show&unit=G3&ID=9303,9303,Solo Metal Hard Rock,Zagni L.,5.0,False,False,2016-05-08,zagni L.,1024
patches.php?mode=show&unit=G3&ID=9304,9304,Clean,zagni l.,,False,False,2016-05-08,Zagni L.,950
patches.php?mode=show&unit=G3&ID=9298,9298,Mobius,Josep QuiÃ±onero,,True,False,2016-05-06,Mobius,1030
patches.php?mode=show&unit=G3&ID=9297,9297,BlueOrchid,The White Stripes,4.0,False,True,2016-05-03,Danilo Lima,803
patches.php?mode=show&unit=G3&ID=9289,9289,MS59,n/a,3.0,False,False,2016-04-28,Anon,624
patches.php?mode=show&unit=G3&ID=9285,9285,Default Factory Patches,G3x,4.0,False,False,2016-04-27,Criogena,1101
patches.php?mode=show&unit=G3&ID=9286,9286,Void Seeker - Criogena,Void Seeker,3.0,False,True,2016-04-27,Criogena,710
patches.php?mode=show&unit=G3&ID=9271,9271,Solid State Amp Boost,Me,,False,False,2016-04-17,Nicholas Da Ron...,663
patches.php?mode=show&unit=G3&ID=9272,9272,80s Shred,Me,3.0,True,False,2016-04-17,Nicholas Da Ron...,1611
patches.php?mode=show&unit=G3&ID=9273,9273,Church Organ,Me,3.0,True,False,2016-04-17,Nicholas Da Ron...,1009
patches.php?mode=show&unit=G3&ID=9265,9265,Electric Funeral,Black Sabbath,1.0,True,False,2016-04-16,Nicholas Da Ron...,1101
patches.php?mode=show&unit=G3&ID=9268,9268,TW Rock,mamerjamer,,False,False,2016-04-16,mamerjamer,614
patches.php?mode=show&unit=G3&ID=9269,9269,Good LP Nk,mamerjamer,3.0,False,False,2016-04-16,mamerrjamer,505
patches.php?mode=show&unit=G3&ID=9262,9262,Plug in Baby Muse Fuzz Factory,Muse,4.0,True,False,2016-04-14,javiii00,1502
patches.php?mode=show&unit=G3&ID=9239,9239,warm clean,djent,,False,False,2016-04-01,eichtee,1149
patches.php?mode=show&unit=G3&ID=9194,9194,Jack White,Jack White,,False,False,2016-03-09,bwj_theone,1095
patches.php?mode=show&unit=G3&ID=9142,9142,Hi Gain 1,N/A,3.0,False,False,2016-02-20,anonimus,1022
patches.php?mode=show&unit=G3&ID=9143,9143,Hi Gain 2,N/A,,False,False,2016-02-20,anonimus,770
patches.php?mode=show&unit=G3&ID=9145,9145,Hi Gain 3,N/A,5.0,False,False,2016-02-20,anonimus,925
patches.php?mode=show&unit=G3&ID=9133,9133,Dreamtheater,john petrucci,3.0,False,False,2016-02-15,rakistah,1762
patches.php?mode=show&unit=G3&ID=9134,9134,"80""s Classic Drive",john petrucci,3.0,False,False,2016-02-15,rakistah,1390
patches.php?mode=show&unit=G3&ID=9135,9135,Eric johnson clean (dry),eric johnson,1.0,False,False,2016-02-15,rakistah,1394
patches.php?mode=show&unit=G3&ID=9105,9105,EnsembleLead,David Reeves,,False,False,2016-02-03,David Reeves,913
patches.php?mode=show&unit=G3&ID=9093,9093,Djent,Periphery jake,4.0,False,False,2016-01-28,Yuto,1221
patches.php?mode=show&unit=G3&ID=9091,9091,Country Clean,Kas,2.0,False,True,2016-01-27,Kas67,2064
patches.php?mode=show&unit=G3&ID=9092,9092,Lukather / Old,Steve Lukather,,False,True,2016-01-27,Kas67,1664
patches.php?mode=show&unit=G3&ID=9090,9090,Vintage Clean,Various,1.0,False,False,2016-01-26,Sexylol,1315
patches.php?mode=show&unit=G3&ID=9074,9074,metal100%,N/A,4.0,False,False,2016-01-19,cimon,1069
patches.php?mode=show&unit=G3&ID=9066,9066,Country clean,nicky,,False,False,2016-01-13,Kas67,1297
patches.php?mode=show&unit=G3&ID=9043,9043,vai,steve vai,4.0,True,False,2015-12-26,mark dal,2318
patches.php?mode=show&unit=G3&ID=9040,9040,dt images rythm,john petrucci,2.5,True,False,2015-12-25,mark dal,1751
patches.php?mode=show&unit=G3&ID=8973,8973,Runnin' With The Devil,Van Halen,4.3,True,False,2015-11-29,GDB,2626
patches.php?mode=show&unit=G3&ID=8974,8974,Dance The Night Away,Van Halen,3.8,True,False,2015-11-29,GDB,1682
patches.php?mode=show&unit=G3&ID=8975,8975,Everybody Wants Some!!,Van Halen,2.5,True,False,2015-11-29,GDB,1223
patches.php?mode=show&unit=G3&ID=8976,8976,Unchained,Van Halen,3.3,True,False,2015-11-29,GDB,1144
patches.php?mode=show&unit=G3&ID=8977,8977,"Oh, Pretty Woman",Van Halen,4.7,True,False,2015-11-29,GDB,1807
patches.php?mode=show&unit=G3&ID=8978,8978,Panama,Van Halen,4.0,True,False,2015-11-29,GDB,2234
patches.php?mode=show&unit=G3&ID=8964,8964,Seasons in the Abyss,Slayer,4.5,False,True,2015-11-15,FedX79,2099
patches.php?mode=show&unit=G3&ID=8966,8966,Man In The Box,Alice In Chains - Jerry Cantrell,3.5,False,False,2015-11-15,FedX79,1429
patches.php?mode=show&unit=G3&ID=8928,8928,G3x RAndall RG1503 Tone,Edney Helene,1.0,False,False,2015-11-01,Edney Helene,1086
patches.php?mode=show&unit=G3&ID=8913,8913,G5 patchs converted to work on G3x,Edney Helene,4.6,False,False,2015-10-24,Edney Helene,1829
patches.php?mode=show&unit=G3&ID=8914,8914,Clean Fender Bassman,N/A,5.0,False,False,2015-10-24,CAS,2608
patches.php?mode=show&unit=G3&ID=8915,8915,Clean Blues Breaker,N/A,5.0,False,False,2015-10-24,CAS,2154
patches.php?mode=show&unit=G3&ID=8916,8916,Clean Vibroverb,N/A,1.0,False,False,2015-10-24,CAS,1131
patches.php?mode=show&unit=G3&ID=8917,8917,Clean Boogie Mark III,N/A,5.0,False,False,2015-10-24,CAS,1787
patches.php?mode=show&unit=G3&ID=8918,8918,Clean Plexi,N/A,3.0,False,False,2015-10-24,CAS,1179
patches.php?mode=show&unit=G3&ID=8897,8897,10 Clean Patches,Efe,4.0,False,False,2015-10-11,Efe Cobanoglu,2359
patches.php?mode=show&unit=G3&ID=8890,8890,LushDream,80's \ dream pop \ post rock,2.0,False,False,2015-10-05,olegario santan...,1124
patches.php?mode=show&unit=G3&ID=8891,8891,Lush_Lead,80's \ dream pop \ post rock LEAD,5.0,False,False,2015-10-05,olegario santan...,1974
patches.php?mode=show&unit=G3&ID=8853,8853,JCulture (Holding Nothing Back),Jesus Culture,2.0,False,False,2015-09-19,Drago Dragoev,1007
patches.php?mode=show&unit=G3&ID=8855,8855,Pltshakers,Planetshakers,2.0,False,False,2015-09-19,Drag Dragoev,926
patches.php?mode=show&unit=G3&ID=8844,8844,LizzyBreak,Thin Lizzy,4.5,True,False,2015-09-18,bossfrog,1671
patches.php?mode=show&unit=G3&ID=8838,8838,Time Solo,Pink Floyd,3.0,True,False,2015-09-15,bossfrog,1945
patches.php?mode=show&unit=G3&ID=8827,8827,shots,imagine dragons,1.0,False,False,2015-09-02,richardandpenny,774
patches.php?mode=show&unit=G3&ID=8825,8825,Aby Metal patch.,David Reeves,1.0,True,False,2015-08-31,David Reeves,992
patches.php?mode=show&unit=G3&ID=8819,8819,Cleanish Marshall,Chili Peppers,2.5,False,False,2015-08-25,viddybender,1539
patches.php?mode=show&unit=G3&ID=8814,8814,Youth of the Nation,P.O.D,2.5,True,False,2015-08-23,EMG,1130
patches.php?mode=show&unit=G3&ID=8807,8807,Lead metal Patch.,David Reeves,3.0,True,False,2015-08-20,David Reeves,1054
patches.php?mode=show&unit=G3&ID=8808,8808,gunman,Them Crooked Vultures,4.5,False,False,2015-08-20,richardandpenny,839
patches.php?mode=show&unit=G3&ID=8803,8803,Red Barchetta - Drive,Rush,3.3,True,False,2015-08-15,FedX79,1018
patches.php?mode=show&unit=G3&ID=8804,8804,Unholy Confessions (Waking The Fallen 2003),Avenged Sevenfold,3.0,True,False,2015-08-15,Tigra,1568
patches.php?mode=show&unit=G3&ID=8801,8801,Kill Em All Album - Distorion,Metallica,4.0,True,False,2015-08-14,FedX79,2733
patches.php?mode=show&unit=G3&ID=8802,8802,Wicked Garden,Stone Temple Pilots,3.0,True,False,2015-08-14,FedX79,1169
patches.php?mode=show&unit=G3&ID=8791,8791,ModrnJazz~,Various Modern Jazz Players.,5.0,False,False,2015-08-05,teleosus,2036
patches.php?mode=show&unit=G3&ID=8786,8786,6_SurfSounds~,"6 Surf Sounds ""Zipped""",3.0,False,False,2015-08-04,teleosus,954
patches.php?mode=show&unit=G3&ID=8784,8784,ScMoore~,Scotty Moore,4.0,False,False,2015-08-01,teleosus,838
patches.php?mode=show&unit=G3&ID=8782,8782,Harmoniz,Wino,3.0,False,False,2015-07-29,Wino,832
patches.php?mode=show&unit=G3&ID=8781,8781,Insane Metal,Speedball,2.0,False,False,2015-07-26,Thierry,882
patches.php?mode=show&unit=G3&ID=8774,8774,EMG89 for pop modern rock - Connect link,Strike witches - Ishida Yoko,3.7,False,True,2015-07-25,syakugannoikamu...,1395
patches.php?mode=show&unit=G3&ID=8775,8775,BBKing~,BB King,4.0,False,False,2015-07-25,teleosus,2846
patches.php?mode=show&unit=G3&ID=8776,8776,Beatles~,Beatles,3.0,False,False,2015-07-25,teleosus,1364
patches.php?mode=show&unit=G3&ID=8756,8756,Sweet Dist & Lead,Biraj,5.0,False,False,2015-07-18,biraj,1279
patches.php?mode=show&unit=G3&ID=8753,8753,Youthanasia Distortion - Album,Megadeth - Dave Mustaine,3.8,True,False,2015-07-13,FedX79,1746
patches.php?mode=show&unit=G3&ID=8751,8751,Images & Words Album - Distortion,Dream Theater - John Petruci,2.0,True,False,2015-07-11,FedX79,1618
patches.php?mode=show&unit=G3&ID=8752,8752,Dimebag Darrel Distortion,Pantera,3.7,True,False,2015-07-11,FedX79,1939
patches.php?mode=show&unit=G3&ID=8750,8750,Metal core sound,Yuto,3.3,False,False,2015-07-10,yuto,1096
patches.php?mode=show&unit=G3&ID=8748,8748,run like hell,pink floyd,2.0,False,False,2015-07-09,richardandpenny,997
patches.php?mode=show&unit=G3&ID=8745,8745,Nickelback,Nickelback,5.0,False,False,2015-07-05,Hawkeyeted,1531
patches.php?mode=show&unit=G3&ID=8735,8735,Good For Lead,Zoom,5.0,False,False,2015-06-28,Prase,1882
patches.php?mode=show&unit=G3&ID=8736,8736,Fat and Warm Lead Sound,ZOOM,3.0,False,False,2015-06-28,Prase,1246
patches.php?mode=show&unit=G3&ID=8738,8738,China Grove,Doobie Brothers,5.0,False,False,2015-06-28,Marsden,1169
patches.php?mode=show&unit=G3&ID=8727,8727,American idiot (Album),Green Day,3.5,True,True,2015-06-27,MikyPt,2256
patches.php?mode=show&unit=G3&ID=8730,8730,"warm, clean tone",clean/acoustic,4.7,False,False,2015-06-27,TheEscalator,2500
patches.php?mode=show&unit=G3&ID=8723,8723,lonely boy,black keys,4.0,False,False,2015-06-24,richardandpenny,1131
patches.php?mode=show&unit=G3&ID=8724,8724,MYSTERIOUS WAYS,U2,2.0,False,False,2015-06-24,RICHARDAND PENN...,989
patches.php?mode=show&unit=G3&ID=8725,8725,ZOOROPA,U2,3.0,False,False,2015-06-24,richardandpenny,878
patches.php?mode=show&unit=G3&ID=8715,8715,Clean tone,n/a,3.0,True,False,2015-06-21,jaja,1369
patches.php?mode=show&unit=G3&ID=8696,8696,Need Your Love So Bad,Green/Moore-ish,4.0,True,False,2015-06-01,Will Patching,1737
patches.php?mode=show&unit=G3&ID=8690,8690,Greeny Blues,Peter Green style,3.0,False,True,2015-05-29,Will Patching,1328
patches.php?mode=show&unit=G3&ID=8687,8687,Comfortably Numb,Pink Floyd - David Gilmour,2.0,False,False,2015-05-24,Mattimonz,1970
patches.php?mode=show&unit=G3&ID=8663,8663,Time solo,Pink Floyd,1.0,True,False,2015-05-08,Alex_84,1353
patches.php?mode=show&unit=G3&ID=8666,8666,Tool,Adam Jones,5.0,False,False,2015-05-08,Bergison,1181
patches.php?mode=show&unit=G3&ID=8660,8660,General Knopfler,Dire Straits/Knopfler,1.0,False,False,2015-05-04,Alex_84,1746
patches.php?mode=show&unit=G3&ID=8638,8638,The Shadows patches,"The Shadows, Hank Marvin",3.5,False,True,2015-05-03,MatevÅ¾B,12928
patches.php?mode=show&unit=G3&ID=8620,8620,Liquid lead attempt,Brian may (but not his particular tone),5.0,True,False,2015-04-15,Cules,1432
patches.php?mode=show&unit=G3&ID=8616,8616,D.I.R.T &  B.O.M.B.,Rock'n'Roller,1.0,True,False,2015-04-13,P.Z.,1150
patches.php?mode=show&unit=G3&ID=8581,8581,modern metal tone,_,4.5,True,False,2015-04-03,ryoooooooosuke2...,2881
patches.php?mode=show&unit=G3&ID=8573,8573,Arctic Monkeys (first CDs),Arctic Monkeys,4.0,False,False,2015-03-24,Tom Magar,1426
patches.php?mode=show&unit=G3&ID=8574,8574,Arctic Monkeys (last CDs),Arctic Monkeys,4.0,False,False,2015-03-24,Tom Magar,1220
patches.php?mode=show&unit=G3&ID=8560,8560,satch 1,joe satriani,3.5,False,True,2015-03-16,tsunamizone,2200
patches.php?mode=show&unit=G3&ID=8562,8562,Fade to Black (clean tone),Metallica,4.3,True,False,2015-03-16,Piotr Sz.,4803
patches.php?mode=show&unit=G3&ID=8555,8555,pgr beck,jeff beck,3.0,False,True,2015-03-15,tsunamizone,1264
patches.php?mode=show&unit=G3&ID=8558,8558,alrite now,Paul Kossoff,3.0,False,True,2015-03-15,tsunamizone,816
patches.php?mode=show&unit=G3&ID=8559,8559,ladyland,hendrix,1.0,False,False,2015-03-15,tsunamizone,846
patches.php?mode=show&unit=G3&ID=8550,8550,Overdrive 2,"Metal , Rock",3.7,True,False,2015-03-13,Piotr Sz.,2512
patches.php?mode=show&unit=G3&ID=8546,8546,cod clean,eric johnson,4.0,False,True,2015-03-11,tsunamizone,2050
patches.php?mode=show&unit=G3&ID=8542,8542,"vintage sound (the cure, placebo, ecc.)",MirrorV,2.3,True,False,2015-03-10,MirrorV,1633
patches.php?mode=show&unit=G3&ID=8543,8543,acoustic guitar,MirrorV,3.0,True,False,2015-03-10,MirrorV,2953
patches.php?mode=show&unit=G3&ID=8544,8544,Special Needs,Placebo,4.0,True,False,2015-03-10,MirrorV,1231
patches.php?mode=show&unit=G3&ID=8545,8545,electrical storm,u2,4.5,True,False,2015-03-10,MirrorV,1677
patches.php?mode=show&unit=G3&ID=8535,8535,cln jimi,jimi hendrix,5.0,False,False,2015-03-09,tsunamizone,1778
patches.php?mode=show&unit=G3&ID=8536,8536,creamy t,cream (eric clapton),3.0,False,False,2015-03-09,tsunamizone,1212
patches.php?mode=show&unit=G3&ID=8540,8540,bmwoman,SANTANA { BLACK MAGIC WOMAN },3.0,False,False,2015-03-09,tsunamizone,1800
patches.php?mode=show&unit=G3&ID=8524,8524,e johnson,eric johnson,4.5,False,False,2015-03-08,tsunamizone,1499
patches.php?mode=show&unit=G3&ID=8525,8525,ham organ,60's,3.0,False,False,2015-03-08,tsunamizone,1145
patches.php?mode=show&unit=G3&ID=8526,8526,little wing,jimi hendrix,3.0,False,False,2015-03-08,tsunamizone,1380
patches.php?mode=show&unit=G3&ID=8527,8527,eruption,eddie van halen,2.0,False,False,2015-03-08,tsunamizone,1188
patches.php?mode=show&unit=G3&ID=8528,8528,hendrix,jimi hendrix,3.3,False,False,2015-03-08,tsunamizone,1254
patches.php?mode=show&unit=G3&ID=8529,8529,smokewater,deep purple,2.0,False,False,2015-03-08,tsunamizone,1934
patches.php?mode=show&unit=G3&ID=8530,8530,purplerain,prince,3.0,False,False,2015-03-08,tsunamizone,1469
patches.php?mode=show&unit=G3&ID=8531,8531,honkytonk,country,3.5,False,False,2015-03-08,tsunamizone,1335
patches.php?mode=show&unit=G3&ID=8532,8532,frampton-1,peter frampton,3.0,False,False,2015-03-08,tsunamizone,739
patches.php?mode=show&unit=G3&ID=8533,8533,chillpeppr,rhcp,5.0,False,False,2015-03-08,tsunamizone,1969
patches.php?mode=show&unit=G3&ID=8534,8534,mrjohnson,eric johnson,5.0,False,False,2015-03-08,tsunamizone,1297
patches.php?mode=show&unit=G3&ID=8510,8510,HPS solo,Brian May,5.0,False,False,2015-02-28,boxvictor,1712
patches.php?mode=show&unit=G3&ID=8511,8511,May`s Solo,Brian May,4.5,False,False,2015-02-28,boxvictor,1676
patches.php?mode=show&unit=G3&ID=8512,8512,PINK CITY,David Gilmore,4.5,False,False,2015-02-28,boxvictor,1374
patches.php?mode=show&unit=G3&ID=8513,8513,Cluster One,David Gilmore,2.5,False,False,2015-02-28,boxvictor,899
patches.php?mode=show&unit=G3&ID=8514,8514,BOTOM SOLO,___,2.0,False,False,2015-02-28,boxvictor,650
patches.php?mode=show&unit=G3&ID=8494,8494,djent,djentleman,2.7,True,False,2015-02-21,djentleman,1345
patches.php?mode=show&unit=G3&ID=8461,8461,Metal/The Afterimage/Djent/Intervals,Intervals/The Afterimage,3.0,False,False,2015-02-15,Alonsofr94,1284
patches.php?mode=show&unit=G3&ID=8447,8447,Cream - Sunshine of your love,Cream,1.0,False,False,2015-02-09,CrazyDiamond,1197
patches.php?mode=show&unit=G3&ID=8440,8440,7thson - The clairvoyant,Iron Maiden,1.0,False,True,2015-02-07,syakugannoikamu...,1563
patches.php?mode=show&unit=G3&ID=8438,8438,metal/lead,Herick,4.0,False,False,2015-02-04,Herick,921
patches.php?mode=show&unit=G3&ID=8435,8435,For Whom The Bell Tolls,Metallica,4.0,False,True,2015-02-03,mr.mustaine,1484
patches.php?mode=show&unit=G3&ID=8417,8417,GARY03 - Blood of emeralds,Gary moore,5.0,False,True,2015-01-24,syakugannoikamu...,1842
patches.php?mode=show&unit=G3&ID=8415,8415,Ride The Lightning Album,Metallica,4.0,True,False,2015-01-22,mr.mustaine,2270
patches.php?mode=show&unit=G3&ID=8405,8405,Tornado Of Souls,Megadeth,3.0,False,False,2015-01-18,mr.mustaine,1468
patches.php?mode=show&unit=G3&ID=8393,8393,Arena Power Electric Guitar,EISENbricher,3.5,True,False,2015-01-10,EISENbricher,1479
patches.php?mode=show&unit=G3&ID=8378,8378,VULGAR&FAr beyond  DIME DISTORTION 100%,DIME,3.0,False,False,2014-12-28,VIPER  EVO,1136
patches.php?mode=show&unit=G3&ID=8362,8362,StS Clean,Ethan,2.0,False,False,2014-12-18,ethanplaysguita...,936
patches.php?mode=show&unit=G3&ID=8363,8363,StS Rhythm,Scale the Summit,4.0,False,False,2014-12-18,ethanplaysguita...,858
patches.php?mode=show&unit=G3&ID=8364,8364,StS Lead,Scale the Summit,,False,False,2014-12-18,ethanplaysguita...,869
patches.php?mode=show&unit=G3&ID=8365,8365,Slo Clean,Scale the Summit,4.0,False,False,2014-12-18,ethanplaysguita...,981
patches.php?mode=show&unit=G3&ID=8356,8356,NOEL GALLAGHER TONE,OASIS,3.0,True,False,2014-12-07,bLiNd88,1848
patches.php?mode=show&unit=G3&ID=8347,8347,leslie \rotary simulation,classic rock psychedelic rock,1.0,True,False,2014-12-04,olegario santan...,1450
patches.php?mode=show&unit=G3&ID=8348,8348,octaved pitch distortion,Porcupine tree kinda distortion (foabp),3.0,True,False,2014-12-04,olegario santan...,1025
patches.php?mode=show&unit=G3&ID=8334,8334,Twist and Shout,The beatles,,False,False,2014-11-30,220V,1376
patches.php?mode=show&unit=G3&ID=8335,8335,Merry Xmas,The Ramones,1.0,False,False,2014-11-30,220 V,931
patches.php?mode=show&unit=G3&ID=8336,8336,220V Metal,220 V,4.0,False,False,2014-11-30,220 V,1137
patches.php?mode=show&unit=G3&ID=8337,8337,220V Metal 1,220 V,1.0,False,False,2014-11-30,220 V,985
patches.php?mode=show&unit=G3&ID=8338,8338,220V Metal 2,220 V,5.0,False,False,2014-11-30,220 V,1390
patches.php?mode=show&unit=G3&ID=8339,8339,metallica distorted,Metalllica,4.0,False,False,2014-11-30,220 V,1674
patches.php?mode=show&unit=G3&ID=8340,8340,Rock N Roll,220 V,3.0,False,False,2014-11-30,220 V,1095
patches.php?mode=show&unit=G3&ID=8341,8341,Rock With Delay,220 V,2.0,False,False,2014-11-30,220 V,844
patches.php?mode=show&unit=G3&ID=8342,8342,Run around sue - distorted,220 V,5.0,False,False,2014-11-30,220 V,632
patches.php?mode=show&unit=G3&ID=8343,8343,Fortunate Son,CCR,5.0,False,False,2014-11-30,220 V,1062
patches.php?mode=show&unit=G3&ID=8344,8344,April Skies,The Jesus and Mary Chain,4.0,False,False,2014-11-30,220 V,759
patches.php?mode=show&unit=G3&ID=8345,8345,Seven Nation Army,220 V,3.0,False,False,2014-11-30,220 V,930
patches.php?mode=show&unit=G3&ID=8346,8346,It's Not You,The Cure,2.0,False,False,2014-11-30,220 V,801
patches.php?mode=show&unit=G3&ID=8323,8323,Lugar ao sol,Charlie Brown Jr,4.0,False,True,2014-11-24,Guilherme hensi...,979
patches.php?mode=show&unit=G3&ID=8322,8322,Early Pavement sound,Pavement,,True,False,2014-11-23,Toni Ruiz,801
patches.php?mode=show&unit=G3&ID=8313,8313,nice to know/pardon me,Incubus,5.0,False,False,2014-11-15,Monzeuqirne,1187
patches.php?mode=show&unit=G3&ID=8312,8312,money ( tremolo),Pink Floyd,5.0,False,False,2014-11-14,barrient,1473
patches.php?mode=show&unit=G3&ID=8303,8303,Classic Rock,Many classic rockers,4.3,True,False,2014-11-06,Jusme,3680
patches.php?mode=show&unit=G3&ID=8299,8299,Comfortably Numb  live version,Pink Floyd,3.8,False,True,2014-11-01,barrient,3342
patches.php?mode=show&unit=G3&ID=8300,8300,Marshall CRUNCH,classic Hard ROCK,4.0,False,False,2014-11-01,Denis B.,1808
patches.php?mode=show&unit=G3&ID=8296,8296,YJM,Yngwie Malmsteen,4.0,False,False,2014-10-27,ig,2408
patches.php?mode=show&unit=G3&ID=8292,8292,one ( intro),metallica,5.0,False,False,2014-10-25,barrient,1565
patches.php?mode=show&unit=G3&ID=8284,8284,War Arch #1,Arch Enemy,2.7,False,False,2014-10-23,Clint Fulks,1184
patches.php?mode=show&unit=G3&ID=8285,8285,War Eternal,Arch Enemy,2.0,False,False,2014-10-23,Clint Fulks,1096
patches.php?mode=show&unit=G3&ID=8286,8286,Eruption,EVH,1.0,False,False,2014-10-23,Clint Fulks,1222
patches.php?mode=show&unit=G3&ID=8287,8287,Dime 101 live,Dime,3.6,False,False,2014-10-23,Clint Fulks,1210
patches.php?mode=show&unit=G3&ID=8288,8288,Phantom Antichrist,Kreator,3.0,False,False,2014-10-23,Clint Fulks,1253
patches.php?mode=show&unit=G3&ID=8289,8289,ENGL Invader Solo,ENGL !!,5.0,False,False,2014-10-23,Clint Fulks,1705
patches.php?mode=show&unit=G3&ID=8290,8290,Bogner XTC,Bogner XTC Solo,,False,False,2014-10-23,Clint Fulks,1015
patches.php?mode=show&unit=G3&ID=8273,8273,Subterranean Homesick Alien,radiohead,1.0,False,False,2014-10-21,barrient,963
patches.php?mode=show&unit=G3&ID=8274,8274,Are You Gonna Be My Girl,jet,3.0,False,False,2014-10-21,barrient,1008
patches.php?mode=show&unit=G3&ID=8275,8275,Today,Smashing Pumpkins,,True,False,2014-10-21,Engel666,907
patches.php?mode=show&unit=G3&ID=8257,8257,learning to fly,tom petty,1.0,False,False,2014-10-11,barrient,1039
patches.php?mode=show&unit=G3&ID=8259,8259,HQ Electric Bass,-,3.2,True,False,2014-10-11,EISENbricher,2397
patches.php?mode=show&unit=G3&ID=8255,8255,Crunchy Overdrive Through a High Watt,Ayofish,3.3,False,False,2014-10-09,ayofish,979
patches.php?mode=show&unit=G3&ID=8256,8256,Heavy Distortion Through a High Watt,Ayofish,4.0,False,False,2014-10-09,ayofish,850
patches.php?mode=show&unit=G3&ID=8248,8248,yellow ledbetter,pearl jam,4.0,False,True,2014-10-05,barrient,1494
patches.php?mode=show&unit=G3&ID=8246,8246,VoodooChild,Jimi Hendrix,3.0,True,False,2014-10-04,Someone,2583
patches.php?mode=show&unit=G3&ID=8247,8247,how soon is now (tremolo intro),the smiths,,False,True,2014-10-04,barrient,953
patches.php?mode=show&unit=G3&ID=8236,8236,The Holy Hour,The Cure,,False,False,2014-09-28,Toni Ruiz,796
patches.php?mode=show&unit=G3&ID=8234,8234,Sometimes,My Bloody  Valentine,1.0,False,False,2014-09-27,Toni Ruiz,846
patches.php?mode=show&unit=G3&ID=8228,8228,Clean Dreamy Electric,EISENbricher,3.0,False,True,2014-09-25,EISENbricher,1086
patches.php?mode=show&unit=G3&ID=8225,8225,HQ Clean Acoustic,EISENbricher,4.0,True,False,2014-09-24,EISENbricher,3312
patches.php?mode=show&unit=G3&ID=8223,8223,Synyster Gates,Synyster gates,5.0,True,False,2014-09-22,syn,1765
patches.php?mode=show&unit=G3&ID=8215,8215,Slash Live Tokyo Dome in 1992,Slash,4.3,True,False,2014-09-20,Junior Barbosa,5077
patches.php?mode=show&unit=G3&ID=8207,8207,(I Can't Get No) Satisfaction,The Rolling Stones,4.0,True,False,2014-09-17,Jusme,2661
patches.php?mode=show&unit=G3&ID=8198,8198,CRAZY CAT,Raymond Mabinay,4.7,True,False,2014-09-08,Raymond Mabinay,1032
patches.php?mode=show&unit=G3&ID=8194,8194,3rdSTAGE - We're Ready,Boston - Tom Scholz,5.0,False,True,2014-09-07,syakugannoikamu...,1364
patches.php?mode=show&unit=G3&ID=8196,8196,Servo-Leads,The brian Jonestown massacre,,False,False,2014-09-07,LeaderSheep,627
patches.php?mode=show&unit=G3&ID=8183,8183,Raw sounds,ZOOM,2.0,False,False,2014-08-31,P.Z.,956
patches.php?mode=show&unit=G3&ID=8181,8181,ROCKER,Me,2.0,False,False,2014-08-27,Denis B.,777
patches.php?mode=show&unit=G3&ID=8173,8173,Saul2014,Rock,2.5,False,False,2014-08-22,Max,793
